temperatureInfrastructureSensor1,temperatureInfrastructureSensor2,temperatureInfrastructureSensor3,externalTemperature,temperatureParcel,humidityInfrastructureSensor,currentClampValue,hvacStateOn,hvacStateValue,time
27.83705213,27.75527472,24.24813887,35,17.67480299,30.52511195,0,0,10,359
27.84205899,27.76033059,24.25427724,35,17.68947556,30.52519792,0,0,10,360
27.84705506,27.76537589,24.26040605,35,17.70412192,30.52528391,0,0,10,361
27.85204036,27.77041064,24.26652534,35,17.71874216,30.52536992,0,0,10,362
27.85701491,27.77543486,24.27263513,35,17.73333638,30.52545595,0,0,10,363
27.86197876,27.78044859,24.27873545,35,17.74790466,30.525542,0,0,10,364
27.86693192,27.78545185,24.28482631,35,17.76244711,30.52562808,0,0,10,365
27.87187442,27.79044467,24.29090775,35,17.77696379,30.52571418,0,0,10,366
27.8768063,27.79542707,24.29697978,35,17.79145481,30.52580029,0,0,10,367
27.88172757,27.80039908,24.30304243,35,17.80592025,30.52588643,0,0,10,368
27.88663828,27.80536072,24.30909573,35,17.8203602,30.52597259,0,0,10,369
27.89153844,27.81031202,24.3151397,35,17.83477474,30.52605878,0,0,10,370
27.89642808,27.81525301,24.32117435,35,17.84916397,30.52614498,0,0,10,371
27.90130723,27.82018371,24.32719972,35,17.86352796,30.5262312,0,0,10,372
27.90617592,27.82510414,24.33321583,35,17.8778668,30.52631745,0,0,10,373
27.91103418,27.83001434,24.33922269,35,17.89218057,30.52640371,0,0,10,374
27.91588204,27.83491433,24.34522034,35,17.90646936,30.52649,0,0,10,375
27.92071951,27.83980413,24.3512088,35,17.92073326,30.5265763,0,0,10,376
27.92554663,27.84468376,24.35718809,35,17.93497234,30.52666263,0,0,10,377
27.93036343,27.84955327,24.36315823,35,17.94918668,30.52674898,0,0,10,378
27.93516993,27.85441266,24.36911924,35,17.96337637,30.52683535,0,0,10,379
27.93996616,27.85926196,24.37507116,35,17.97754149,30.52692174,0,0,10,380
27.94475215,27.86410121,24.38101399,35,17.99168212,30.52700815,0,0,10,381
27.94952792,27.86893042,24.38694777,35,18.00579834,30.52709458,0,0,10,382
27.95429351,27.87374962,24.39287251,35,18.01989022,30.52718103,0,0,10,383
27.95904893,27.87855883,24.39878824,35,18.03395785,30.5272675,0,0,10,384
27.96379421,27.88335809,24.40469498,35,18.04800131,30.527354,0,0,10,385
27.96852939,27.88814741,24.41059275,35,18.06202067,30.52744051,0,0,10,386
27.97325448,27.89292681,24.41648158,35,18.076016,30.52752704,0,0,10,387
27.97796952,27.89769634,24.42236149,35,18.08998739,30.5276136,0,0,10,388
27.98267453,27.902456,24.42823249,35,18.10393492,30.52770017,0,0,10,389
27.98736953,27.90720582,24.43409461,35,18.11785865,30.52778677,0,0,10,390
27.99205456,27.91194583,24.43994788,35,18.13175866,30.52787338,0,0,10,391
27.99672964,27.91667605,24.44579231,35,18.14563504,30.52796001,0,0,10,392
28.00139479,27.92139651,24.45162792,35,18.15948784,30.52804667,0,0,10,393
28.00605005,27.92610723,24.45745474,35,18.17331715,30.52813334,0,0,10,394
28.01069543,27.93080824,24.4632728,35,18.18712304,30.52822004,0,0,10,395
28.01533096,27.93549955,24.4690821,35,18.20090559,30.52830676,0,0,10,396
28.01995668,27.9401812,24.47488267,35,18.21466485,30.52839349,0,0,10,397
28.0245726,27.94485321,24.48067454,35,18.22840092,30.52848025,0,0,10,398
28.02917875,27.9495156,24.48645772,35,18.24211385,30.52856702,0,0,10,399
28.03377516,27.9541684,24.49223223,35,18.25580372,30.52865382,0,0,10,400
28.03836185,27.95881162,24.4979981,35,18.2694706,30.52874063,0,0,10,401
28.04293885,27.9634453,24.50375535,35,18.28311456,30.52882747,0,0,10,402
28.04750618,27.96806946,24.509504,35,18.29673568,30.52891432,0,0,10,403
28.05206387,27.97268411,24.51524406,35,18.31033401,30.5290012,0,0,10,404
28.05661194,27.9772893,24.52097557,35,18.32390963,30.52908809,0,0,10,405
