id,gatewayId,containerTemperature1,containerTemperatureSensorId1,containerTemperature2,containerTemperatureSensorId2,containerTemperature3,containerTemperatureSensorId3,humidityValue,humidityTemperature,humiditySensorId,hvacStateOn,hvacStateValue,hvacActuatorId,currentClampValue,currentClampSensorId,externalTemperature,externalTemperatureId,parcelTemperature,parcelTemperatureSensorId,timestamp
-1,GATEWAY,28.49,80_00_00_00_00_01,27.4,80_00_00_00_00_02,23.03,80_00_00_00_00_03,11.5,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.07,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:24"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.4,80_00_00_00_00_02,23.03,80_00_00_00_00_03,11.5,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.07,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:29"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.07,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:34"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.07,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:39"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.07,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:44"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.07,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:49"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:54"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:31:59"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:04"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.04,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:09"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.05,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:14"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.05,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:19"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.05,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:24"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.05,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:29"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.05,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:34"
-1,GATEWAY,28.49,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.05,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.08,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:39"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:32:54"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:33:08"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:33:25"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:33:46"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:34:04"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:34:21"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:34:42"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:35:01"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:35:22"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.51,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:35:42"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:36:00"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:36:17"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:36:35"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:36:56"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:37:14"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:37:32"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:37:52"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.09,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:38:11"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:38:29"
-1,GATEWAY,28.48,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:38:45"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:39:00"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:39:18"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:39:35"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:39:53"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:40:07"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:40:24"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:40:45"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.06,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:41:05"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:41:19"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:41:40"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:42:05"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:42:19"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:42:37"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:42:54"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:43:16"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:43:35"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:43:56"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:44:15"
-1,GATEWAY,28.47,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:44:36"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:44:54"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:45:16"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:45:39"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.1,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:45:59"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:46:15"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:46:33"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:46:51"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:47:07"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:47:25"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:47:47"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:48:04"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:48:21"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:48:38"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:48:56"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:49:16"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.41,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:49:32"
-1,GATEWAY,28.46,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:49:54"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:50:13"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:50:28"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:50:45"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:51:06"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:51:26"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:51:43"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:52:01"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:52:18"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.52,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:52:35"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:52:54"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:53:13"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:53:29"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.07,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:53:47"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:54:01"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:54:17"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:54:33"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:54:50"
-1,GATEWAY,28.45,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.11,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:55:10"
-1,GATEWAY,28.44,80_00_00_00_00_01,27.42,80_00_00_00_00_02,23.08,80_00_00_00_00_03,11.53,0,80_00_00_00_02_01,1,15,80_00_00_00_05_01,4.12,80_00_00_00_03_01,35,80_00_00_00_04_01,25,80_00_00_00_01_01,"2014-07-10 10:55:33"
