@RELATION RapidMinerData

@ATTRIBUTE 'hvac100on' {'false','true'}
@ATTRIBUTE 'hvac200on' {'false','true'}
@ATTRIBUTE 'hvac300on' {'false','true'}
@ATTRIBUTE 'valueTS100' real
@ATTRIBUTE 'valueTS101' real
@ATTRIBUTE 'valueTS102' real
@ATTRIBUTE 'valueTS103' real
@ATTRIBUTE 'valueTS104' real
@ATTRIBUTE 'valueTS105' real
@ATTRIBUTE 'valueTS_001' real
@ATTRIBUTE 'valueTS_002' real
@ATTRIBUTE 'valueTS_CORNER' real
@ATTRIBUTE 'hvac100Value' real
@ATTRIBUTE 'hvac200Value' real
@ATTRIBUTE 'hvac300Value' real
@ATTRIBUTE 'tick' real

@DATA
'true','true','true',24.319734678598937,24.281066926374432,33.07215831686628,31.705385272918853,31.576287486657144,35.22333120910457,?,29.081486841888097,1.2463428847113745E-9,50.0,50.0,50.0,2474.0
'true','true','true',24.317124926178085,24.278789558083776,33.0706564722427,31.7037191562619,31.5753673034984,35.223165681639514,?,29.08145085918549,1.246174704227403E-9,50.0,50.0,50.0,2475.0
'true','true','true',24.31451598044159,24.27651296802909,33.06915510346319,31.702053540099758,31.574446138125012,35.222999002716804,?,29.081413184216956,1.2460065982666135E-9,50.0,50.0,50.0,2476.0
'true','true','true',24.31190784132469,24.274237155975936,33.067654210502965,31.700388424381735,31.57352399246185,35.22283117379546,?,29.08137381897602,1.2458385667702108E-9,50.0,50.0,50.0,2477.0
'true','true','true',24.309300508762032,24.27196212168957,33.066153793336795,31.69872380905675,31.572600868431067,35.22266219633305,?,29.08133276545443,1.2456706096794925E-9,50.0,50.0,50.0,2478.0
'true','true','true',24.30669398268764,24.269687864934916,33.064653851939,31.697059694073367,31.571676767952077,35.222492071785744,?,29.08129002564218,1.245502726935847E-9,50.0,50.0,50.0,2479.0
'true','true','true',24.30408826303495,24.267414385476602,33.06315438628344,31.69539607937977,31.570751692941606,35.22232080160835,?,29.081245601527485,1.2453349184807538E-9,50.0,50.0,50.0,2480.0
'true','true','true',24.301483349736777,24.265141683078923,33.06165539634352,31.693732964923793,31.569825645313635,35.222148387254244,?,29.0811994950968,1.2451671842557828E-9,50.0,50.0,50.0,2481.0
'true','true','true',24.298879242725345,24.262869757505875,33.06015688209219,31.69207035065292,31.568898626979454,35.221974830175405,?,29.081151708334815,1.2449995242025946E-9,50.0,50.0,50.0,2482.0
'true','true','true',24.296275941932276,24.260598608521153,33.05865884350194,31.690408236514248,31.567970639847648,35.221800131822434,?,29.081102243224464,1.2448319382629405E-9,50.0,50.0,50.0,2483.0
'true','true','true',24.293673447288604,24.258328235888133,33.05716128054483,31.688746622454538,31.567041685824098,35.22162429364451,?,29.081051101746898,1.2446644263786616E-9,50.0,50.0,50.0,2484.0
'true','true','true',24.29107175872476,24.256058639369876,33.05566419319248,31.687085508420182,31.566111766811975,35.22144731708943,?,29.08099828588153,1.2444969884916891E-9,50.0,50.0,50.0,2485.0
'true','true','true',24.288470876170585,24.253789818729167,33.05416758141604,31.685424894357233,31.565180884711754,35.22126920360362,?,29.080943797605997,1.2443296245440447E-9,50.0,50.0,50.0,2486.0
'true','true','true',24.285870799555322,24.251521773728463,33.05267144518621,31.683764780211362,31.564249041421238,35.221089954632085,?,29.08088763889619,1.2441623344778376E-9,50.0,50.0,50.0,2487.0
'true','true','true',24.28327152880763,24.249254504129933,33.05117578447329,31.682105165927915,31.56331623883553,35.220909571618435,?,29.080829811726232,1.2439951182352691E-9,50.0,50.0,50.0,2488.0
'true','true','true',24.280673063855588,24.24698800969544,33.04968059924708,31.68044605145186,31.562382478847034,35.2207280560049,?,29.080770318068495,1.2438279757586284E-9,50.0,50.0,50.0,2489.0
'true','true','true',24.27807540462667,24.244722290186548,33.048185889477004,31.678787436727827,31.561447763345484,35.220545409232344,?,29.080709159893583,1.2436609069902927E-9,50.0,50.0,50.0,2490.0
'true','true','true',24.275478551047783,24.242457345364528,33.04669165513199,31.677129321700114,31.560512094217938,35.220361632740186,?,29.08064633917037,1.2434939118727297E-9,50.0,50.0,50.0,2491.0
'true','true','true',24.272882503045246,24.24019317499035,33.04519789618054,31.675471706312635,31.55957547334877,35.22017672796651,?,29.080581857865962,1.2433269903484944E-9,50.0,50.0,50.0,2492.0
'true','true','true',24.270287260544794,24.2379297788247,33.04370461259076,31.673814590508975,31.558637902619683,35.219990696347985,?,29.080515717945705,1.2431601423602305E-9,50.0,50.0,50.0,2493.0
'true','true','true',24.2676928234716,24.235667156627972,33.04221180433027,31.67215797423238,31.55769938390972,35.2198035393199,?,29.080447921373207,1.242993367850671E-9,50.0,50.0,50.0,2494.0
'true','true','true',24.265099191750238,24.23340530816025,33.040719471366295,31.670501857425734,31.556759919095253,35.219615258316175,?,29.080378470110325,1.242826666762635E-9,50.0,50.0,50.0,2495.0
'true','true','true',24.262506365304723,24.23114423318135,33.0392276136656,31.66884624003159,31.555819510049986,35.21942585476933,?,29.08030736611716,1.2426600390390307E-9,50.0,50.0,50.0,2496.0
'true','true','true',24.25991434405849,24.228883931450792,33.03773623119454,31.667191121992165,31.554878158644964,35.21923533011049,?,29.080234611352083,1.2424934846228537E-9,50.0,50.0,50.0,2497.0
'true','true','true',24.2573231279344,24.226624402727815,33.03624532391903,31.665536503249314,31.553935866748596,35.21904368576945,?,29.080160207771698,1.2423270034571865E-9,50.0,50.0,50.0,2498.0
'true','true','true',24.254732716854754,24.224365646771357,33.03475489180457,31.663882383744568,31.552992636226616,35.21885092317456,?,29.080084157330862,1.2421605954851994E-9,50.0,50.0,50.0,2499.0
'true','true','true',24.252143110741287,24.222107663340097,33.0332649348162,31.662228763419115,31.55204846894212,35.21865704375282,?,29.080006461982713,1.2419942606501496E-9,50.0,50.0,50.0,2500.0
'true','true','true',24.249554309515155,24.219850452192414,33.03177545291858,31.660575642213804,31.55110336675555,35.21846204892987,?,29.07992712367862,1.2418279988953803E-9,50.0,50.0,50.0,2501.0
'true','true','true',24.24696631309696,24.217594013086416,33.03028644607592,31.658923020069146,31.550157331524723,35.21826594012994,?,29.07984614436823,1.2416618101643228E-9,50.0,50.0,50.0,2502.0
'true','true','true',24.24437912140674,24.21533834577992,33.02879791425201,31.657270896925333,31.549210365104802,35.21806871877591,?,29.079763525999436,1.2414956944004937E-9,50.0,50.0,50.0,2503.0
'true','true','true',24.24179273436397,24.21308345003049,33.02730985741023,31.6556192727222,31.548262469348323,35.217870386289256,?,29.079679270518398,1.241329651547496E-9,50.0,50.0,50.0,2504.0
'true','true','true',24.239207151887566,24.210829325595384,33.025822275513534,31.65396814739925,31.547313646105188,35.2176709440901,?,29.07959337986954,1.2411636815490193E-9,50.0,50.0,50.0,2505.0
'true','true','true',24.236622373895898,24.208575972231603,33.024335168524445,31.65231752089568,31.546363897222665,35.21747039359722,?,29.079505855995535,1.240997784348838E-9,50.0,50.0,50.0,2506.0
'true','true','true',24.23403840030677,24.206323389695875,33.02284853640509,31.650667393150332,31.54541322454541,35.21726873622794,?,29.079416700837335,1.2408319598908138E-9,50.0,50.0,50.0,2507.0
'true','true','true',24.231455231037433,24.20407157774465,33.02136237911718,31.64901776410173,31.544461629915446,35.2170659733983,?,29.079325916334156,1.2406662081188923E-9,50.0,50.0,50.0,2508.0
'true','true','true',24.228872866004586,24.201820536134115,33.019876696621985,31.647368633688064,31.543509115172174,35.21686210652291,?,29.079233504423474,1.240500528977105E-9,50.0,50.0,50.0,2509.0
'true','true','true',24.22629130512439,24.199570264620178,33.0183914888804,31.645720001847202,31.542555682152386,35.21665713701505,?,29.07913946704103,1.2403349224095686E-9,50.0,50.0,50.0,2510.0
'true','true','true',24.223710548312443,24.19732076295849,33.01690675585287,31.644071868516686,31.54160133269027,35.216451066286595,?,29.07904380612084,1.2401693883604844E-9,50.0,50.0,50.0,2511.0
'true','true','true',24.22113059548381,24.195072030904434,33.01542249749947,31.642424233633726,31.5406460686174,35.216243895748086,?,29.078946523595196,1.2400039267741391E-9,50.0,50.0,50.0,2512.0
'true','true','true',24.218551446552997,24.192824068213127,33.01393871377984,31.64077709713522,31.53968989176273,35.21603562680868,?,29.07884762139463,1.2398385375949031E-9,50.0,50.0,50.0,2513.0
'true','true','true',24.215973101433974,24.19057687463941,33.01245540465322,31.639130458957744,31.538732803952637,35.215826260876185,?,29.078747101447995,1.2396732207672315E-9,50.0,50.0,50.0,2514.0
'true','true','true',24.213395560040176,24.188330449937894,33.010972570078444,31.637484319037537,31.537774807010884,35.215615799357025,?,29.07864496568238,1.239507976235663E-9,50.0,50.0,50.0,2515.0
'true','true','true',24.210818822284498,24.186084793862904,33.009490210013944,31.635838677310527,31.53681590275864,35.215404243656266,?,29.078541216023154,1.2393428039448217E-9,50.0,50.0,50.0,2516.0
'true','true','true',24.20824288807928,24.183839906168505,33.00800832441773,31.63419353371234,31.53585609301448,35.21519159517762,?,29.078435854393963,1.2391777038394144E-9,50.0,50.0,50.0,2517.0
'true','true','true',24.20566775733635,24.18159578660852,33.00652691324745,31.632548888178253,31.5348953795944,35.21497785532343,?,29.078328882716743,1.2390126758642316E-9,50.0,50.0,50.0,2518.0
'true','true','true',24.20309342996699,24.17935243493651,33.005045976460316,31.630904740643246,31.533933764311804,35.2147630254947,?,29.078220302911696,1.2388477199641468E-9,50.0,50.0,50.0,2519.0
'true','true','true',24.200519905881947,24.177109850905772,33.00356551401315,31.629261091041986,31.532971248977514,35.214547107091036,?,29.078110116897303,1.2386828360841178E-9,50.0,50.0,50.0,2520.0
'true','true','true',24.19794718499144,24.174868034269373,33.00208552586238,31.627617939308823,31.532007835399774,35.214330101510726,?,29.07799832659032,1.238518024169185E-9,50.0,50.0,50.0,2521.0
'true','true','true',24.195375267205158,24.172626984780095,33.00060601196403,31.62597528537778,31.531043525384252,35.21411201015067,?,29.077884933905796,1.2383532841644709E-9,50.0,50.0,50.0,2522.0
'true','true','true',24.192804152432267,24.1703867021905,32.99912697227374,31.624333129182595,31.53007832073404,35.21389283440643,?,29.077769940757054,1.238188616015182E-9,50.0,50.0,50.0,2523.0
'true','true','true',24.190233840581413,24.168147186252877,32.99764840674676,31.622691470656655,31.529112223249673,35.21367257567222,?,29.077653349055705,1.2380240196666058E-9,50.0,50.0,50.0,2524.0
'true','true','true',24.1876643315607,24.165908436719285,32.99617031533792,31.62105030973308,31.528145234729113,35.213451235340884,?,29.077535160711637,1.2378594950641134E-9,50.0,50.0,50.0,2525.0
'true','true','true',24.185095625277718,24.163670453341535,32.99469269800168,31.61940964634466,31.52717735696775,35.21322881480391,?,29.077415377633034,1.2376950421531571E-9,50.0,50.0,50.0,2526.0
'true','true','true',24.182527721639545,24.16143323587118,32.99321555469211,31.617769480423885,31.52620859175844,35.21300531545145,?,29.077294001726354,1.2375306608792725E-9,50.0,50.0,50.0,2527.0
'true','true','true',24.179960620552727,24.159196784059546,32.99173888536288,31.61612981190292,31.525238940891455,35.21278073867229,?,29.077171034896352,1.2373663511880749E-9,50.0,50.0,50.0,2528.0
'true','true','true',24.177394321923305,24.1569610976577,32.99026268996728,31.614490640713655,31.524268406154523,35.2125550858539,?,29.077046479046082,1.2372021130252633E-9,50.0,50.0,50.0,2529.0
'true','true','true',24.174828825656782,24.154726176416478,32.98878696845821,31.61285196678765,31.52329698933284,35.21232835838235,?,29.07692033607686,1.2370379463366165E-9,50.0,50.0,50.0,2530.0
'true','true','true',24.172264131658174,24.15249202008647,32.987311720788185,31.611213790056173,31.522324692209033,35.2121005576424,?,29.07679260788832,1.2368738510679947E-9,50.0,50.0,50.0,2531.0
'true','true','true',24.169700239831982,24.150258628418044,32.985836946909366,31.60957611045019,31.521351516563197,35.21187168501746,?,29.07666329637838,1.2367098271653408E-9,50.0,50.0,50.0,2532.0
'true','true','true',24.167137150082176,24.14802600116131,32.98436264677346,31.60793892790037,31.520377464172896,35.211641741889565,?,29.07653240344324,1.2365458745746767E-9,50.0,50.0,50.0,2533.0
'true','true','true',24.16457486231223,24.145794138066158,32.982888820331866,31.60630224233707,31.519402536813136,35.21141072963944,?,29.076399930977413,1.2363819932421055E-9,50.0,50.0,50.0,2534.0
'true','true','true',24.16201337642511,24.14356303888223,32.98141546753557,31.60466605369035,31.51842673625641,35.211178649646456,?,29.07626588087369,1.2362181831138108E-9,50.0,50.0,50.0,2535.0
'true','true','true',24.15945269232328,24.141332703358948,32.97994258833518,31.60303036188999,31.517450064272662,35.21094550328864,?,29.076130255023184,1.2360544441360576E-9,50.0,50.0,50.0,2536.0
'true','true','true',24.15689280990869,24.139103131245484,32.97847018268092,31.601395166865455,31.516472522629336,35.21071129194267,?,29.075993055315273,1.2358907762551889E-9,50.0,50.0,50.0,2537.0
'true','true','true',24.154333729082794,24.13687432229081,32.976998250522655,31.59976046854593,31.515494113091325,35.2104760169839,?,29.075854283637664,1.2357271794176298E-9,50.0,50.0,50.0,2538.0
'true','true','true',24.151775449746545,24.134646276243647,32.97552679180986,31.598126266860287,31.514514837421018,35.21023967978632,?,29.075713941876348,1.235563653569884E-9,50.0,50.0,50.0,2539.0
'true','true','true',24.149217971800393,24.132418992852486,32.97405580649166,31.596492561737115,31.513534697378287,35.210002281722616,?,29.07557203191562,1.235400198658535E-9,50.0,50.0,50.0,2540.0
'true','true','true',24.1466612951443,24.130192471865602,32.972585294516776,31.594859353104717,31.51255369472048,35.2097638241641,?,29.07542855563808,1.2352368146302465E-9,50.0,50.0,50.0,2541.0
'true','true','true',24.144105419677707,24.127966713031036,32.971115255833574,31.59322664089109,31.511571831202453,35.20952430848078,?,29.075283514924635,1.2350735014317601E-9,50.0,50.0,50.0,2542.0
'true','true','true',24.141550345299606,24.12574171609662,32.96964569039005,31.591594425023953,31.51058910857653,35.2092837360413,?,29.075136911654493,1.2349102590098974E-9,50.0,50.0,50.0,2543.0
'true','true','true',24.138996071908444,24.123517480809944,32.96817659813383,31.589962705430725,31.509605528592555,35.209042108213,?,29.074988747705167,1.2347470873115596E-9,50.0,50.0,50.0,2544.0
'true','true','true',24.136442599402216,24.121294006918387,32.966707979012156,31.58833148203855,31.508621092997856,35.20879942636184,?,29.074839024952475,1.234583986283725E-9,50.0,50.0,50.0,2545.0
'true','true','true',24.133889927678407,24.11907129416911,32.965239832971946,31.586700754774277,31.507635803537273,35.208555691852524,?,29.074687745270555,1.2344209558734514E-9,50.0,50.0,50.0,2546.0
'true','true','true',24.13133805663402,24.116849342309052,32.9637721599597,31.58507052356448,31.506649661953134,35.20831090604834,?,29.07453491053184,1.2342579960278754E-9,50.0,50.0,50.0,2547.0
'true','true','true',24.128786986165572,24.114628151084936,32.962304959921596,31.58344078833543,31.505662669985306,35.20806507031129,?,29.07438052260708,1.234095106694211E-9,50.0,50.0,50.0,2548.0
'true','true','true',24.126236716169096,24.11240772024326,32.960838232803425,31.58181154901312,31.504674829371133,35.207818186002065,?,29.074224583365336,1.2339322878197508E-9,50.0,50.0,50.0,2549.0
'true','true','true',24.123687246540136,24.11018804953033,32.959371978550635,31.580182805523272,31.503686141845503,35.20757025447998,?,29.074067094673993,1.2337695393518649E-9,50.0,50.0,50.0,2550.0
'true','true','true',24.12113857717376,24.10796913869221,32.957906197108294,31.578554557791314,31.502696609140806,35.207321277103055,?,29.073908058398732,1.2336068612380018E-9,50.0,50.0,50.0,2551.0
'true','true','true',24.118590707964547,24.105750987474767,32.95644088842111,31.576926805742392,31.50170623298697,35.20707125522798,?,29.07374747640356,1.2334442534256866E-9,50.0,50.0,50.0,2552.0
'true','true','true',24.116043638806616,24.103533595623656,32.954976052433466,31.575299549301388,31.500715015111428,35.20682019021012,?,29.073585350550793,1.2332817158625225E-9,50.0,50.0,50.0,2553.0
'true','true','true',24.113497369593585,24.10131696288432,32.95351168908935,31.573672788392884,31.499722957239147,35.206568083403496,?,29.073421682701078,1.2331192484961903E-9,50.0,50.0,50.0,2554.0
'true','true','true',24.110951900218616,24.099101089001994,32.95204779833242,31.572046522941207,31.498730061092637,35.20631493616084,?,29.073256474713368,1.2329568512744461E-9,50.0,50.0,50.0,2555.0
'true','true','true',24.108407230574393,24.096885973721708,32.95058438010596,31.570420752870387,31.49773632839193,35.206060749833526,?,29.073089728444938,1.2327945241451246E-9,50.0,50.0,50.0,2556.0
'true','true','true',24.105863360553116,24.09467161678828,32.949121434352904,31.568795478104192,31.496741760854604,35.20580552577164,?,29.072921445751383,1.232632267056137E-9,50.0,50.0,50.0,2557.0
'true','true','true',24.103320290046526,24.092458017946328,32.947658961015854,31.567170698566105,31.49574636019576,35.20554926532391,?,29.072751628486625,1.2324700799554703E-9,50.0,50.0,50.0,2558.0
'true','true','true',24.10077801894589,24.09024517694026,32.94619696003704,31.56554641417934,31.49475012812807,35.2052919698378,?,29.072580278502915,1.232307962791188E-9,50.0,50.0,50.0,2559.0
'true','true','true',24.098236547142005,24.08803309351429,32.94473543135836,31.563922624866848,31.493753066361734,35.20503364065941,?,29.072407397650803,1.2321459155114307E-9,50.0,50.0,50.0,2560.0
'true','true','true',24.0956958745252,24.085821767412426,32.94327437492133,31.562299330551298,31.492755176604504,35.20477427913353,?,29.072232987779195,1.2319839380644136E-9,50.0,50.0,50.0,2561.0
'true','true','true',24.093156000985363,24.083611198378485,32.941813790667155,31.560676531155092,31.491756460561692,35.20451388660364,?,29.072057050735307,1.231822030398429E-9,50.0,50.0,50.0,2562.0
'true','true','true',24.090616926411883,24.081401386156063,32.940353678536695,31.55905422660036,31.490756919936167,35.20425246441192,?,29.071879588364677,1.2316601924618445E-9,50.0,50.0,50.0,2563.0
'true','true','true',24.08807865069371,24.079192330488578,32.93889403847042,31.557432416808957,31.489756556428347,35.203990013899215,?,29.0717006025112,1.231498424203103E-9,50.0,50.0,50.0,2564.0
'true','true','true',24.085541173719317,24.076984031119245,32.937434870408524,31.55581110170248,31.488755371736215,35.20372653640506,?,29.07152009501707,1.231336725570723E-9,50.0,50.0,50.0,2565.0
'true','true','true',24.08300449537675,24.07477648779108,32.935976174290786,31.554190281202267,31.487753367555342,35.203462033267684,?,29.071338067722824,1.2311750965132978E-9,50.0,50.0,50.0,2566.0
'true','true','true',24.080468615553556,24.072569700246923,32.934517950056694,31.552569955229377,31.486750545578836,35.20319650582402,?,29.071154522467328,1.231013536979497E-9,50.0,50.0,50.0,2567.0
'true','true','true',24.07793353413685,24.070363668229398,32.933060197645375,31.5509501237046,31.485746907497393,35.20292995540966,?,29.070969461087792,1.2308520469180634E-9,50.0,50.0,50.0,2568.0
'true','true','true',24.0753992510133,24.068158391480942,32.93160291699563,31.549330786548477,31.4847424549993,35.20266238335889,?,29.070782885419746,1.2306906262778158E-9,50.0,50.0,50.0,2569.0
'true','true','true',24.0728657660691,24.06595386974381,32.93014610804591,31.547711943681286,31.483737189770387,35.202393791004724,?,29.070594797297066,1.2305292750076471E-9,50.0,50.0,50.0,2570.0
'true','true','true',24.07033307919001,24.06375010276007,32.92868977073433,31.54609359502303,31.482731113494093,35.20212417967883,?,29.070405198551963,1.230367993056524E-9,50.0,50.0,50.0,2571.0
'true','true','true',24.067801190261328,24.061547090271592,32.92723390499867,31.544475740493453,31.48172422785143,35.2018535507116,?,29.07021409101498,1.2302067803734888E-9,50.0,50.0,50.0,2572.0
'true','true','true',24.06527009916791,24.059344832020056,32.92577851077639,31.542858380012056,31.480716534521,35.20158190543209,?,29.070021476515016,1.2300456369076561E-9,50.0,50.0,50.0,2573.0
'true','true','true',24.062739805794173,24.057143327746974,32.92432358800458,31.541241513498086,31.479708035179016,35.201309245168076,?,29.069827356879284,1.2298845626082164E-9,50.0,50.0,50.0,2574.0
'true','true','true',24.06021031002407,24.054942577193657,32.92286913662005,31.539625140870488,31.478698731499243,35.20103557124603,?,29.069631733933356,1.229723557424432E-9,50.0,50.0,50.0,2575.0
'true','true','true',24.057681611741124,24.052742580101235,32.921415156559235,31.53800926204799,31.477688625153082,35.20076088499112,?,29.06943460950114,1.2295626213056404E-9,50.0,50.0,50.0,2576.0
'true','true','true',24.05515371082841,24.050543336210666,32.91996164775826,31.536393876949045,31.47667771780951,35.20048518772721,?,29.069235985404905,1.2294017542012516E-9,50.0,50.0,50.0,2577.0
'true','true','true',24.052626607168566,24.04834484526271,32.9185086101529,31.53477898549188,31.47566601113512,35.20020848077685,?,29.06903586346523,1.2292409560607493E-9,50.0,50.0,50.0,2578.0
'true','true','true',24.050100300643788,24.046147106997964,32.91705604367864,31.533164587594435,31.474653506794112,35.19993076546132,?,29.068834245501087,1.2290802268336894E-9,50.0,50.0,50.0,2579.0
'true','true','true',24.047574791135833,24.043950121156836,32.9156039482706,31.5315506831744,31.473640206448287,35.19965204310058,?,29.068631133329742,1.2289195664697024E-9,50.0,50.0,50.0,2580.0
'true','true','true',24.04505007852602,24.041753887479558,32.914152323863604,31.529937272149244,31.47262611175707,35.199372315013306,?,29.06842652876684,1.22875897491849E-9,50.0,50.0,50.0,2581.0
'true','true','true',24.042526162695243,24.039558405706188,32.912701170392126,31.528324354436155,31.47161122437749,35.199091582516864,?,29.06822043362638,1.228598452129827E-9,50.0,50.0,50.0,2582.0
'true','true','true',24.04000304352395,24.037363675576607,32.911250487790326,31.526711929952068,31.470595545964194,35.198809846927354,?,29.06801284972069,1.2284379980535614E-9,50.0,50.0,50.0,2583.0
'true','true','true',24.03748072089216,24.035169696830522,32.909800275992055,31.525099998613694,31.469579078169478,35.19852710955955,?,29.067803778860473,1.2282776126396129E-9,50.0,50.0,50.0,2584.0
'true','true','true',24.034959194679466,24.032976469207462,32.90835053493083,31.523488560337476,31.46856182264322,35.19824337172696,?,29.067593222854768,1.2281172958379732E-9,50.0,50.0,50.0,2585.0
'true','true','true',24.032438464765026,24.030783992446793,32.90690126453984,31.52187761503962,31.467543781032965,35.19795863474178,?,29.067381183510975,1.2279570475987063E-9,50.0,50.0,50.0,2586.0
'true','true','true',24.02991853102757,24.028592266287706,32.905452464751974,31.52026716263608,31.466524954983868,35.19767289991493,?,29.067167662634844,1.2277968678719482E-9,50.0,50.0,50.0,2587.0
'true','true','true',24.027399393345398,24.02640129046922,32.90400413549978,31.51865720304256,31.465505346138723,35.19738616855601,?,29.06695266203049,1.2276367566079058E-9,50.0,50.0,50.0,2588.0
'true','true','true',24.024881051596402,24.02421106473019,32.90255627671553,31.51704773617454,31.464484956137973,35.19709844197338,?,29.066736183500375,1.2274767137568585E-9,50.0,50.0,50.0,2589.0
'true','true','true',24.02236350565803,24.022021588809288,32.901108888331116,31.51543876194723,31.463463786619673,35.19680972147408,?,29.06651822884533,1.2273167392691568E-9,50.0,50.0,50.0,2590.0
'true','true','true',24.019846755407332,24.019832862445046,32.899661970278174,31.513830280275613,31.462441839219554,35.19652000836388,?,29.066298799864523,1.2271568330952218E-9,50.0,50.0,50.0,2591.0
'true','true','true',24.017330800720895,24.01764488537581,32.898215522488,31.51222229107442,31.461419115570965,35.19622930394724,?,29.066077898355516,1.2269969951855467E-9,50.0,50.0,50.0,2592.0
'true','true','true',24.014815641474932,24.015457657339773,32.89676954489158,31.510614794258156,31.460395617304926,35.195937609527356,?,29.065855526114213,1.2268372254906953E-9,50.0,50.0,50.0,2593.0
'true','true','true',24.012301277545212,24.01327117807495,32.8953240374196,31.509007789741084,31.4593713460501,35.195644926406146,?,29.065631684934875,1.2266775239613008E-9,50.0,50.0,50.0,2594.0
'true','true','true',24.009787708807096,24.01108544731922,32.89387900000241,31.507401277437207,31.45834630343281,35.195351255884226,?,29.06540637661015,1.2265178905480697E-9,50.0,50.0,50.0,2595.0
'true','true','true',24.00727493513552,24.008900464810274,32.892434432570056,31.505795257260303,31.45732049107703,35.19505659926095,?,29.065179602931018,1.2263583252017768E-9,50.0,50.0,50.0,2596.0
'true','true','true',24.004762956405024,24.006716230285654,32.89099033505231,31.504189729123926,31.456293910604415,35.19476095783436,?,29.064951365686856,1.2261988278732673E-9,50.0,50.0,50.0,2597.0
'true','true','true',24.002251772489718,24.00453274348275,32.8895467073786,31.50258469294139,31.45526656363426,35.19446433290127,?,29.064721666665395,1.2260393985134574E-9,50.0,50.0,50.0,2598.0
'true','true','true',23.999741383263306,24.002350004138783,32.88810354947807,31.50098014862575,31.454238451783546,35.19416672575716,?,29.064490507652742,1.2258800370733331E-9,50.0,50.0,50.0,2599.0
'true','true','true',23.997231788599088,24.00016801199082,32.88666086127954,31.49937609608984,31.45320957666691,35.19386813769627,?,29.064257890433357,1.2257207435039503E-9,50.0,50.0,50.0,2600.0
'true','true','true',23.994722988369947,23.997986766775778,32.88521864271153,31.49777253524627,31.452179939896677,35.19356857001156,?,29.064023816790094,1.2255615177564345E-9,50.0,50.0,50.0,2601.0
'true','true','true',23.992214982448367,23.99580626823041,32.88377689370226,31.496169466007416,31.451149543082845,35.19326802399469,?,29.063788288504156,1.2254023597819801E-9,50.0,50.0,50.0,2602.0
'true','true','true',23.98970777070642,23.993626516091325,32.88233561417965,31.49456688828541,31.45011838783309,35.192966500936066,?,29.06355130735513,1.2252432695318523E-9,50.0,50.0,50.0,2603.0
'true','true','true',23.987201353015777,23.99144751009498,32.88089480407133,31.492964801992155,31.449086475752768,35.19266400212482,?,29.06331287512098,1.225084246957384E-9,50.0,50.0,50.0,2604.0
'true','true','true',23.984695729247697,23.989269249977674,32.87945446330461,31.491363207039335,31.44805380844492,35.192360528848816,?,29.063072993578043,1.2249252920099785E-9,50.0,50.0,50.0,2605.0
'true','true','true',23.982190899273053,23.987091735475566,32.87801459180652,31.4897621033384,31.447020387510292,35.19205608239463,?,29.062831664501036,1.224766404641107E-9,50.0,50.0,50.0,2606.0
'true','true','true',23.979686862962314,23.98491496632464,32.87657518950376,31.488161490800564,31.445986214547315,35.191750664047575,?,29.062588889663047,1.2246075848023105E-9,50.0,50.0,50.0,2607.0
'true','true','true',23.977183620185535,23.982738942260767,32.87513625632277,31.486561369336822,31.44495129115209,35.191444275091705,?,29.06234467083554,1.2244488324451978E-9,50.0,50.0,50.0,2608.0
'true','true','true',23.97468117081239,23.980563663019645,32.87369779218966,31.484961738857937,31.443915618918453,35.19113691680979,?,29.06209900978837,1.224290147521447E-9,50.0,50.0,50.0,2609.0
'true','true','true',23.972179514712145,23.978389128336836,32.87225979703029,31.48336259927445,31.442879199437925,35.19082859048334,?,29.06185190828976,1.2241315299828033E-9,50.0,50.0,50.0,2610.0
'true','true','true',23.96967865175369,23.976215337947757,32.87082227077018,31.481763950496685,31.441842034299725,35.1905192973926,?,29.06160336810633,1.2239729797810822E-9,50.0,50.0,50.0,2611.0
'true','true','true',23.967178581805495,23.974042291587683,32.86938521333458,31.48016579243471,31.44080412509079,35.19020903881655,?,29.06135339100307,1.2238144968681649E-9,50.0,50.0,50.0,2612.0
'true','true','true',23.964679304735657,23.971869988991735,32.867948624648456,31.478568124998418,31.43976547339576,35.1898978160329,?,29.061101978743363,1.2236560811960023E-9,50.0,50.0,50.0,2613.0
'true','true','true',23.962180820411874,23.969698429894898,32.86651250463647,31.47697094809745,31.43872608079699,35.18958563031809,?,29.06084913308898,1.2234977327166119E-9,50.0,50.0,50.0,2614.0
'true','true','true',23.95968312870145,23.96752761403203,32.86507685322298,31.475374261641225,31.43768594887456,35.18927248294734,?,29.06059485580005,1.22333945138208E-9,50.0,50.0,50.0,2615.0
'true','true','true',23.95718622947131,23.965357541137827,32.863641670332086,31.473778065538944,31.436645079206254,35.18895837519455,?,29.06033914863514,1.2231812371445587E-9,50.0,50.0,50.0,2616.0
'true','true','true',23.954690122588,23.963188210946864,32.862206955887586,31.472182359699605,31.435603473367575,35.18864330833239,?,29.06008201335117,1.2230230899562695E-9,50.0,50.0,50.0,2617.0
'true','true','true',23.952194807917657,23.961019623193565,32.860772709812984,31.470587144031963,31.434561132931783,35.18832728363227,?,29.05982345170346,1.2228650097694995E-9,50.0,50.0,50.0,2618.0
